id_exam,id_reactiv,num_reac_a,num_reac_b,num_reac_c,num_reac_d,rc,i_ancla,i_elim,id_area,area,id_subarea,subarea,id_especf,especf,id_estimul,nr_especf,id_taxo,nvl_taxo,p_rc,rpbis_rc,rpbis_op1,rpbis_op2,rpbis_op3,rpbis_op4,p_rce,rpbis_rce,rpbis_op1e,rpbis_op2e,rpbis_op3e,rpbis_op4e
O_441018a,O_4410298,56,57,0,0,1,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24252,"A PARTIR DE LOS RESULTADOS DEL DIAGN”STICO, REALIZAR CON EL COLECTIVO DOCENTE EL PROYECTO DE ACCI”N QUE PERMITA EL LOGRO DE LOS PROP”SITOS DE EDUCACI”N FÕSICA EN LA EDUCACI”N PRIMARIA.",,1,2,COMPRENSI”N,85.37,0.043,0.043,-0.129,0.016,-0.1,0,0,0,0,0,0
O_441018a,O_4410743,57,58,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24252,"A PARTIR DE LOS RESULTADOS DEL DIAGN”STICO, REALIZAR CON EL COLECTIVO DOCENTE EL PROYECTO DE ACCI”N QUE PERMITA EL LOGRO DE LOS PROP”SITOS DE EDUCACI”N FÕSICA EN LA EDUCACI”N PRIMARIA.",,1,2,COMPRENSI”N,43.9,0.045,-0.073,0.045,-0.143,-0.082,0,0,0,0,0,0
O_441018a,O_4410189,58,59,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24253,"A PARTIR DEL AN¡LISIS DE LAS CONDICIONES DEL CONTEXTO ESCOLAR, SELECCIONAR LOS ELEMENTOS QUE SIRVEN PARA ELABORAR UN PLAN DE ASESORÕA QUE FORTALEZCA EL RESCATE DE LOS JUEGOS TRADICIONALES",,2,2,COMPRENSI”N,51.22,0.105,0.105,-0.073,-0.146,-0.214,51.22,0.114,0.114,-0.067,-0.174,-0.205
O_441018a,O_4410560,59,60,0,0,4,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24253,"A PARTIR DEL AN¡LISIS DE LAS CONDICIONES DEL CONTEXTO ESCOLAR, SELECCIONAR LOS ELEMENTOS QUE SIRVEN PARA ELABORAR UN PLAN DE ASESORÕA QUE FORTALEZCA EL RESCATE DE LOS JUEGOS TRADICIONALES",,2,2,COMPRENSI”N,42.28,0.035,0.034,-0.114,-0.102,0.035,0,0,0,0,0,0
O_441018a,O_4410608,60,0,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24253,"A PARTIR DEL AN¡LISIS DE LAS CONDICIONES DEL CONTEXTO ESCOLAR, SELECCIONAR LOS ELEMENTOS QUE SIRVEN PARA ELABORAR UN PLAN DE ASESORÕA QUE FORTALEZCA EL RESCATE DE LOS JUEGOS TRADICIONALES",,2,2,COMPRENSI”N,81.89,0.228,-0.228,0.228,-0.313,-0.007,0,0,0,0,0,0
O_441018a,O_4410220,61,62,0,0,1,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24254,"A PARTIR DE ACCIONES DE SEGUIMIENTO, IDENTIFICAR AQUELLAS QUE MEJORAN LOS APRENDIZAJES EN LA EDUCACI”N FÕSICA",,3,1,CONOCIMIENTO,47.56,0.078,0.078,-0.115,-0.078,-0.088,0,0,0,0,0,0
O_441018a,O_4410552,62,63,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24254,"A PARTIR DE ACCIONES DE SEGUIMIENTO, IDENTIFICAR AQUELLAS QUE MEJORAN LOS APRENDIZAJES EN LA EDUCACI”N FÕSICA",,3,1,CONOCIMIENTO,60.16,0.245,-0.067,-0.276,-0.104,0.245,60.16,0.209,-0.075,-0.267,-0.087,0.209
O_441018a,O_4410568,63,64,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24254,"A PARTIR DE ACCIONES DE SEGUIMIENTO, IDENTIFICAR AQUELLAS QUE MEJORAN LOS APRENDIZAJES EN LA EDUCACI”N FÕSICA",,3,1,CONOCIMIENTO,69.51,-0.004,-0.251,0.06,-0.004,-0.005,0,0,0,0,0,0
O_441018a,O_441046,64,65,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24255,"A PARTIR DE UN LISTADO DE ACCIONES QUE POSIBILITAN EL LOGRO DE LOS PROP”SITOS DE EDUCACI”N FÕSICA, DISTINGUIR AQUELLOS QUE CORRESPONDAN AL PROCESO DE SEGUIMIENTO",,2,2,COMPRENSI”N,80.89,0.293,-0.24,-0.054,-0.247,0.293,80.89,0.279,-0.262,-0.057,-0.23,0.279
O_441018a,O_4410359,65,66,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_001,ORGANIZACI”N DE LA ASESORÕA,24255,"A PARTIR DE UN LISTADO DE ACCIONES QUE POSIBILITAN EL LOGRO DE LOS PROP”SITOS DE EDUCACI”N FÕSICA, DISTINGUIR AQUELLOS QUE CORRESPONDAN AL PROCESO DE SEGUIMIENTO",,2,2,COMPRENSI”N,80.89,0.186,0.011,0.186,-0.298,-0.09,80.89,0.206,0.005,0.206,-0.319,-0.113
O_441018a,O_4410128,66,67,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24256,"A PARTIR DE ESTRATEGIAS DE ASESORÕA DEL DOCENTE DE EDUCACI”N FÕSICA SOBRE SUS PR¡CTICAS, RELACIONAR AQUELLAS EN LAS QUE SE DISTINGA AL NIVEL: PREESCOLAR, PRIMARIA, SECUNDARIA AL QUE EST¡ DIRIGIDA",,2,3,APLICACI”N,56.1,0.275,-0.261,0.275,-0.149,-0.122,56.1,0.263,-0.257,0.263,-0.159,-0.125
O_441018a,O_4410755,67,68,0,0,4,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24256,"A PARTIR DE ESTRATEGIAS DE ASESORÕA DEL DOCENTE DE EDUCACI”N FÕSICA SOBRE SUS PR¡CTICAS, RELACIONAR AQUELLAS EN LAS QUE SE DISTINGA AL NIVEL: PREESCOLAR, PRIMARIA, SECUNDARIA AL QUE EST¡ DIRIGIDA",,2,3,APLICACI”N,24.8,-0.006,-0.289,0.131,-0.074,-0.006,0,0,0,0,0,0
O_441018a,O_4410756,68,69,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24256,"A PARTIR DE ESTRATEGIAS DE ASESORÕA DEL DOCENTE DE EDUCACI”N FÕSICA SOBRE SUS PR¡CTICAS, RELACIONAR AQUELLAS EN LAS QUE SE DISTINGA AL NIVEL: PREESCOLAR, PRIMARIA, SECUNDARIA AL QUE EST¡ DIRIGIDA",,2,3,APLICACI”N,50,0.159,0.159,-0.238,-0.056,-0.046,50,0.157,0.157,-0.245,-0.068,-0.055
O_441018a,O_4410368,69,70,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24257,"A PARTIR DE LAS CARACTERÕSTICAS PARA EL DISE—O DE UNA ACTIVIDAD DID¡CTICA DE EDUCACI”N FÕSICA, INDICAR LAS QUE SE RELACIONAN CON EL DESARROLLO DE LAS HABILIDADES SOCIO AFECTIVAS",,2,2,COMPRENSI”N,74.39,0.251,-0.192,-0.164,0.251,-0.185,74.39,0.249,-0.21,-0.163,0.249,-0.192
O_441018a,O_4410369,70,71,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24257,"A PARTIR DE LAS CARACTERÕSTICAS PARA EL DISE—O DE UNA ACTIVIDAD DID¡CTICA DE EDUCACI”N FÕSICA, INDICAR LAS QUE SE RELACIONAN CON EL DESARROLLO DE LAS HABILIDADES SOCIO AFECTIVAS",,2,2,COMPRENSI”N,89.02,0.231,-0.177,-0.157,0.231,-0.155,89.02,0.237,-0.18,-0.165,0.237,-0.172
O_441018a,O_4410402,71,72,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24258,"A PARTIR DE LAS CARACTERÕSTICAS PARA EL DISE—O DE UNA ACTIVIDAD DID¡CTICA DE EDUCACI”N FÕSICA, INDICAR LAS QUE SE RELACIONAN CON EL DESARROLLO DE LAS HABILIDADES MOTRICES FINAS",,2,3,APLICACI”N,50.81,0.28,0.28,-0.005,-0.3,-0.14,50.81,0.29,0.29,-0.013,-0.328,-0.143
O_441018a,O_4410761,72,73,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24258,"A PARTIR DE LAS CARACTERÕSTICAS PARA EL DISE—O DE UNA ACTIVIDAD DID¡CTICA DE EDUCACI”N FÕSICA, INDICAR LAS QUE SE RELACIONAN CON EL DESARROLLO DE LAS HABILIDADES MOTRICES FINAS",,2,3,APLICACI”N,51.63,0.187,-0.034,-0.23,0.187,-0.12,51.63,0.211,-0.07,-0.249,0.211,-0.14
O_441018a,O_4410760,73,0,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24258,"A PARTIR DE LAS CARACTERÕSTICAS PARA EL DISE—O DE UNA ACTIVIDAD DID¡CTICA DE EDUCACI”N FÕSICA, INDICAR LAS QUE SE RELACIONAN CON EL DESARROLLO DE LAS HABILIDADES MOTRICES FINAS",,2,3,APLICACI”N,66.14,0.098,-0.076,-0.273,0.098,-0.083,0,0,0,0,0,0
O_441018a,O_4410764,74,74,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,51862,"A PARTIR DE UNA PROBLEM¡TICA DE APRENDIZAJE, IDENTIFICAR LA ESTRATEGIA DE ASESORAMIENTO QUE PERMITA AL DOCENTE QUE TODOS LOS ALUMNOS ALCANCEN LOS PROP”SITOS DE LA EDUCACI”N FÕSICA",,2,3,APLICACI”N,57.32,0.295,-0.129,-0.245,-0.115,0.295,57.32,0.279,-0.116,-0.26,-0.104,0.279
O_441018a,O_4410765,75,75,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,51862,"A PARTIR DE UNA PROBLEM¡TICA DE APRENDIZAJE, IDENTIFICAR LA ESTRATEGIA DE ASESORAMIENTO QUE PERMITA AL DOCENTE QUE TODOS LOS ALUMNOS ALCANCEN LOS PROP”SITOS DE LA EDUCACI”N FÕSICA",,2,3,APLICACI”N,57.72,0.129,-0.038,-0.187,0.129,-0.101,0,0,0,0,0,0
O_441018a,O_4410695,76,76,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,51862,"A PARTIR DE UNA PROBLEM¡TICA DE APRENDIZAJE, IDENTIFICAR LA ESTRATEGIA DE ASESORAMIENTO QUE PERMITA AL DOCENTE QUE TODOS LOS ALUMNOS ALCANCEN LOS PROP”SITOS DE LA EDUCACI”N FÕSICA",,2,3,APLICACI”N,41.06,0.177,-0.117,0.177,-0.217,-2,41.06,0.219,-0.115,0.219,-0.274,-2
O_441018a,O_4410230,77,77,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24260,"A PARTIR DE UNA SITUACI”N EN LA QUE UN ALUMNO PRESENTA PROBLEMAS MOTORES, IDENTIFICAR ESTRATEGIAS A SEGUIR PARA SU ATENCI”N",,3,3,APLICACI”N,77.24,0.098,-0.032,0.098,-0.122,-0.076,0,0,0,0,0,0
O_441018a,O_4410347,78,78,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24260,"A PARTIR DE UNA SITUACI”N EN LA QUE UN ALUMNO PRESENTA PROBLEMAS MOTORES, IDENTIFICAR ESTRATEGIAS A SEGUIR PARA SU ATENCI”N",,3,3,APLICACI”N,83.74,0.237,-0.155,-0.276,0.237,-0.097,83.74,0.271,-0.189,-0.302,0.271,-0.109
O_441018a,O_4410119,79,79,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24260,"A PARTIR DE UNA SITUACI”N EN LA QUE UN ALUMNO PRESENTA PROBLEMAS MOTORES, IDENTIFICAR ESTRATEGIAS A SEGUIR PARA SU ATENCI”N",,3,3,APLICACI”N,81.3,0.006,-0.1,0.032,0.006,-0.052,0,0,0,0,0,0
O_441018a,O_4410429,80,80,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24261,"A PARTIR DE UN LISTADO DE ACTIVIDADES ESPECÕFICAS QUE SE REALIZAN EN EDUCACI”N FÕSICA, IDENTIFICAR AQUELLAS QUE ASESOREN AL DOCENTE PARA LOGRAR UNA ATENCI”N DIFERENCIADA EN LOS ALUMNOS",,2,2,COMPRENSI”N,63.82,0.136,-0.161,0.136,-0.151,-0.065,63.82,0.152,-0.183,0.152,-0.171,-0.085
O_441018a,O_4410574,81,81,0,0,4,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24261,"A PARTIR DE UN LISTADO DE ACTIVIDADES ESPECÕFICAS QUE SE REALIZAN EN EDUCACI”N FÕSICA, IDENTIFICAR AQUELLAS QUE ASESOREN AL DOCENTE PARA LOGRAR UNA ATENCI”N DIFERENCIADA EN LOS ALUMNOS",,2,2,COMPRENSI”N,44.72,0.045,0.004,-0.307,0.033,0.045,0,0,0,0,0,0
O_441018a,O_4410492,82,0,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24261,"A PARTIR DE UN LISTADO DE ACTIVIDADES ESPECÕFICAS QUE SE REALIZAN EN EDUCACI”N FÕSICA, IDENTIFICAR AQUELLAS QUE ASESOREN AL DOCENTE PARA LOGRAR UNA ATENCI”N DIFERENCIADA EN LOS ALUMNOS",,2,2,COMPRENSI”N,39.37,0.024,-0.176,-0.1,0.024,0.034,0,0,0,0,0,0
O_441018a,O_4410124,83,82,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24262,"A PARTIR DE ACTIVIDADES QUE INDIQUEN LA UTILIDAD Y PERTINENCIA DE DIVERSOS MATERIALES, IDENTIFICAR AQUELLOS QUE PROMUEVEN SU USO FORMATIVO",,2,2,COMPRENSI”N,64.63,0.216,-0.093,-0.296,-0.038,0.216,64.63,0.236,-0.109,-0.306,-0.072,0.236
O_441018a,O_4410207,84,83,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_002,ACOMPA—AMIENTO EN LA ENSE—ANZA,24262,"A PARTIR DE ACTIVIDADES QUE INDIQUEN LA UTILIDAD Y PERTINENCIA DE DIVERSOS MATERIALES, IDENTIFICAR AQUELLOS QUE PROMUEVEN SU USO FORMATIVO",,2,2,COMPRENSI”N,49.19,0.274,-0.176,-0.23,-0.138,0.274,49.19,0.271,-0.182,-0.237,-0.148,0.271
O_441018a,O_4410517,85,85,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,51868,"A PARTIR DE CARACTERÕSTICAS DE LOS TIPOS DE EVALUACI”N, IDENTIFICAR AQUELLAS QUE CORRESPONDEN A LA EVALUACI”N FORMATIVA",,2,1,CONOCIMIENTO,39.84,0.15,-0.22,-0.188,0.15,0.031,39.84,0.183,-0.257,-0.208,0.183,0.015
O_441018a,O_4410521,86,86,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,51868,"A PARTIR DE CARACTERÕSTICAS DE LOS TIPOS DE EVALUACI”N, IDENTIFICAR AQUELLAS QUE CORRESPONDEN A LA EVALUACI”N FORMATIVA",,2,1,CONOCIMIENTO,55.28,0.207,-0.122,-0.166,0.207,-0.11,55.28,0.224,-0.144,-0.182,0.224,-0.121
O_441018a,O_4410567,87,87,0,0,1,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,51868,"A PARTIR DE CARACTERÕSTICAS DE LOS TIPOS DE EVALUACI”N, IDENTIFICAR AQUELLAS QUE CORRESPONDEN A LA EVALUACI”N FORMATIVA",,2,1,CONOCIMIENTO,74.8,0.172,0.172,-0.059,-0.189,-0.118,0,0,0,0,0,0
O_441018a,O_441059,88,88,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24264,"A PARTIR DE UNA SITUACI”N DID¡CTICA EN LA QUE SE USA LA EVALUACI”N FORMATIVA, IDENTIFICAR LAS ACCIONES QUE SIRVEN PARA ASESORAR AL DOCENTE SOBRE LA EVALUACI”N DEL APRENDIZAJE DEL ALUMNO",,2,2,COMPRENSI”N,36.18,0.146,0.146,-0.24,-0.207,0.01,36.18,0.144,0.144,-0.216,-0.208,-0.021
O_441018a,O_4410780,89,89,0,0,3,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24264,"A PARTIR DE UNA SITUACI”N DID¡CTICA EN LA QUE SE USA LA EVALUACI”N FORMATIVA, IDENTIFICAR LAS ACCIONES QUE SIRVEN PARA ASESORAR AL DOCENTE SOBRE LA EVALUACI”N DEL APRENDIZAJE DEL ALUMNO",,2,2,COMPRENSI”N,9.35,-0.088,-0.057,-0.084,-0.088,0.088,0,0,0,0,0,0
O_441018a,O_4410782,90,0,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24264,"A PARTIR DE UNA SITUACI”N DID¡CTICA EN LA QUE SE USA LA EVALUACI”N FORMATIVA, IDENTIFICAR LAS ACCIONES QUE SIRVEN PARA ASESORAR AL DOCENTE SOBRE LA EVALUACI”N DEL APRENDIZAJE DEL ALUMNO",,2,2,COMPRENSI”N,48.82,0.241,-0.192,0.241,-0.265,-0.138,0,0,0,0,0,0
O_441018a,O_441074,91,90,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24265,A PARTIR DE UN LISTADO DE EVALUACIONES IDENTIFICAR AQUELLA QUE PERMITE LA MEJORA DE LA PR¡CTICA DOCENTE,,2,1,CONOCIMIENTO,80.08,0.297,-0.291,0.297,-0.001,-0.192,80.08,0.298,-0.306,0.298,-0.019,-0.184
O_441018a,O_4410149,92,91,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24265,A PARTIR DE UN LISTADO DE EVALUACIONES IDENTIFICAR AQUELLA QUE PERMITE LA MEJORA DE LA PR¡CTICA DOCENTE,,2,1,CONOCIMIENTO,56.5,0.236,-0.209,0.236,-0.087,-0.127,56.5,0.241,-0.23,0.241,-0.112,-0.119
O_441018a,O_441060,93,93,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24266,"A PARTIR DE LA OBSERVACI”N QUE REALIZA EL ASESOR DEL DOCENTE EN LA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR LA ESTRATEGIA DE EVALUACI”N QUE PERMITE LA MEJORA DE LAS ACTIVIDADES DEL DOCENTE",,2,2,COMPRENSI”N,74.39,0.266,-0.391,-0.093,0.016,0.266,74.39,0.259,-0.402,-0.067,0.013,0.259
O_441018a,O_4410375,94,94,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24266,"A PARTIR DE LA OBSERVACI”N QUE REALIZA EL ASESOR DEL DOCENTE EN LA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR LA ESTRATEGIA DE EVALUACI”N QUE PERMITE LA MEJORA DE LAS ACTIVIDADES DEL DOCENTE",,2,2,COMPRENSI”N,78.86,0.215,-0.247,-0.044,0.215,-0.021,78.86,0.221,-0.277,-0.017,0.221,-0.025
O_441018a,O_4410788,95,0,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24266,"A PARTIR DE LA OBSERVACI”N QUE REALIZA EL ASESOR DEL DOCENTE EN LA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR LA ESTRATEGIA DE EVALUACI”N QUE PERMITE LA MEJORA DE LAS ACTIVIDADES DEL DOCENTE",,2,2,COMPRENSI”N,46.46,0.134,-0.15,0.134,0.029,-0.225,0,0,0,0,0,0
O_441018a,O_441069,96,95,0,0,1,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24267,"A PARTIR DE LOS RESULTADOS DE LA EVALUACI”N BIMESTRAL DE UN GRUPO DE EDUCACI”N FÕSICA, IDENTIFICAR LAS ACCIONES QUE PERMITEN ELEVAR LOS NIVELES DE LOGRO",,2,3,APLICACI”N,56.1,0.283,0.283,-0.405,-0.123,0.017,0,0,0,0,0,0
O_441018a,O_4410270,97,96,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_003,EVALUACI”N,24267,"A PARTIR DE LOS RESULTADOS DE LA EVALUACI”N BIMESTRAL DE UN GRUPO DE EDUCACI”N FÕSICA, IDENTIFICAR LAS ACCIONES QUE PERMITEN ELEVAR LOS NIVELES DE LOGRO",,2,3,APLICACI”N,62.6,0.233,0.233,-0.211,-0.182,-0.077,62.6,0.246,0.246,-0.235,-0.192,-0.085
O_441018a,O_441071,98,97,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,24268,"A PARTIR DE LAS ACTIVIDADES DE UNA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR EL TIPO DE ASESORÕA QUE APOYE AL DOCENTE PARA FORTALECER LAS CARACTERÕSTICAS CULTURALES DE UNA ESCUELA",,3,2,COMPRENSI”N,76.42,0.251,-0.212,-0.057,0.251,-0.187,76.42,0.25,-0.232,-0.043,0.25,-0.19
O_441018a,O_4410798,99,98,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,24268,"A PARTIR DE LAS ACTIVIDADES DE UNA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR EL TIPO DE ASESORÕA QUE APOYE AL DOCENTE PARA FORTALECER LAS CARACTERÕSTICAS CULTURALES DE UNA ESCUELA",,3,2,COMPRENSI”N,63.01,0.235,-0.177,0.235,-0.074,-0.173,63.01,0.236,-0.207,0.236,-0.088,-0.156
O_441018a,O_4410799,100,99,0,0,4,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,24268,"A PARTIR DE LAS ACTIVIDADES DE UNA SESI”N DE EDUCACI”N FÕSICA, IDENTIFICAR EL TIPO DE ASESORÕA QUE APOYE AL DOCENTE PARA FORTALECER LAS CARACTERÕSTICAS CULTURALES DE UNA ESCUELA",,3,2,COMPRENSI”N,61.79,0.105,-0.066,-0.136,-0.038,0.105,61.79,0.138,-0.093,-0.17,-0.039,0.138
O_441018a,O_4410801,101,100,0,0,2,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,51872,"A PARTIR DE LA DESCRIPCI”N DE UN CONTEXTO ESCOLAR PLURICULTURAL, IDENTIFICAR LAS ACCIONES DE ASESORÕA QUE SE VINCULAN CON LOS DESAFÕOS DE LA MISMA",,2,3,APLICACI”N,28.46,0.073,-0.271,0.073,-0.018,0.071,0,0,0,0,0,0
O_441018a,O_4410802,102,101,0,0,3,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,51872,"A PARTIR DE LA DESCRIPCI”N DE UN CONTEXTO ESCOLAR PLURICULTURAL, IDENTIFICAR LAS ACCIONES DE ASESORÕA QUE SE VINCULAN CON LOS DESAFÕOS DE LA MISMA",,2,3,APLICACI”N,47.56,0.246,-0.217,-0.022,0.246,-0.171,47.56,0.249,-0.247,-0.037,0.249,-0.159
O_441018a,O_4410670,103,102,0,0,1,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,51872,"A PARTIR DE LA DESCRIPCI”N DE UN CONTEXTO ESCOLAR PLURICULTURAL, IDENTIFICAR LAS ACCIONES DE ASESORÕA QUE SE VINCULAN CON LOS DESAFÕOS DE LA MISMA",,2,3,APLICACI”N,70.33,0.181,0.181,-0.157,-0.148,-0.076,70.33,0.157,0.157,-0.161,-0.15,-0.061
O_441018a,O_441065,104,103,0,0,2,0,0,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,24270,"A PARTIR DEL PLANTEAMIENTO DE ACTIVIDADES REALIZADAS POR LOS ALUMNOS EN LA CLASE DE EDUCACI”N FÕSICA, IDENTIFICAR AQUELLAS QUE FAVORECEN EL CONOCIMIENTO DE LOS JUEGOS TRADICIONALES",,2,2,COMPRENSI”N,67.07,0.13,-0.135,0.13,-0.108,-2,67.07,0.152,-0.173,0.152,-0.111,-2
O_441018a,O_4410636,105,104,0,0,1,0,1,O_4410_02,ESTRATEGIAS PARA LA ASESORÕA,O_4410_02_004,ATENCI”N A LA DIVERSIDAD CULTURAL Y LING‹ÕSTICA,24270,"A PARTIR DEL PLANTEAMIENTO DE ACTIVIDADES REALIZADAS POR LOS ALUMNOS EN LA CLASE DE EDUCACI”N FÕSICA, IDENTIFICAR AQUELLAS QUE FAVORECEN EL CONOCIMIENTO DE LOS JUEGOS TRADICIONALES",,2,2,COMPRENSI”N,41.87,0.029,0.029,-0.021,-0.144,-0.017,0,0,0,0,0,0
